ResponseID,Career,ProgramDescr,Major,DormFlag,Q1.a,Q1.b,Q1.c,Q1.d,Q1.e,Q1.f,Q1.g,Q2.a,Q2.b,Q2.c,Q2.d,Q2.e,Q2.f,Q2.g,Q2.h,Q2.i,Q3.a,Q3.b,Q3.c,Q3.d,Q3.e,Q3.f,Q3.g,Q3.h,Q4.1.a,Q4.1.b,Q4.1.c,Q4.1.d,Q4.2,Q4.3,Q4.4,Q4.5.a,Q4.5.b,Q4.5.c,Q4.5.d,Q5.1,Q5.2,Q5.3,Q5.4,Q5.5
R_0lKcsPqV4rPBHuZ,PUBH,Master of Public Health,Global Health,2,7,7,5,5,4,2,1,3,2,2,5,3,4,5,3,2,6,6,5,5,4,4,5,6,3,5,2,2,3,2,3,3,2,3,1,2,4,4,4,2
R_0vnWxDiPoGaku6F,PUBH,Master of Public Health,Epidemiology,2,7,4,4,1,2,1,1,6,6,6,7,5,5,7,6,6,7,7,7,7,7,6,6,6,4,3,2,3,3,4,4,3,5,2,1,2,3,7,4,2
R_1OYUP22DRkJU9Z0,PUBH,Master of Public Health,Global Health,2,4,2,3,5,4,2,1,7,7,7,7,4,5,7,4,4,3,3,6,3,6,3,3,2,2,2,2,2,1,1,3,3,3,1,1,2,5,5,4,2
R_a5ZqeBUHXyL36qp,PUBH,Master of Public Health,Global Environmental Health,2,7,5,6,5,4,5,5,7,7,7,1,7,7,7,7,6,6,6,6,6,6,6,6,6,4,4,3,2,4,2,3,4,4,4,1,2,5,4,4,2
R_6nYbl6wr3FEFV8F,PUBH,Master of Public Health,Behavioral Sciences/Health Ed.,2,6,2,7,1,3,1,1,4,2,2,6,4,3,6,3,2,6,6,7,7,5,6,6,5,4,4,5,4,1,3,4,3,2,2,1,2,5,5,1,1
R_8JuPE0sojiK1rHD,PUBH,Master of Science Public Hlth,HealthPolicyHealthSerResearch,2,7,7,7,7,7,4,1,7,4,4,4,4,4,4,4,4,4,7,6,5,6,4,7,7,4,4,4,4,3,3,3,3,3,3,3,2,4,4,4,2
R_1B6WFSL4pJlYv7n,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,4,4,7,6,6,3,5,7,6,6,7,4,7,7,6,6,5,5,4,5,5,5,6,4,4,3,3,4,4,5,2,3,1,1,1,1,7,4,2
R_1Einuze28rfjUHG,PUBH,Master of Public Health,Behavioral Sciences/Health Ed.,2,6,5,5,5,6,1,1,6,5,4,4,6,4,6,6,6,6,5,6,5,3,4,4,4,3,3,4,3,1,1,3,5,5,5,2,2,5,5,4,2
R_cJbMueQw8iUHFnT,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,7,4,7,7,4,2,7,7,7,7,7,5,5,7,7,4,7,6,7,6,6,5,7,4,4,3,5,4,3,3,5,5,4,2,1,4,4,1,2
R_0p0d6K37cTqIHbv,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,1,4,5,1,1
R_b89wNjyniEkMpSt,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,7,6,4,4,4,5,3,3,4,5,5,4,5,2,3,1,4,2
R_2zomAUu04kp8rES,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,5,4,4,7,3,1,7,7,7,6,7,6,7,5,7,5,4,6,5,6,6,7,7,4,4,1,3,2,4,4,5,5,5,4,2,5,5,1,2
R_aeZUfQ8rMjTuJ7X,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,4,3,5,4,5,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,2,1,1,1,2
R_2SISlAIzENttBJu,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,6,7,4,7,7,4,7,7,7,7,7,5,7,7,7,5,5,4,2,4,4,2,6,4,5,1,4,3,3,3,4,4,5,2,2,7,7,4,2
R_6rFxqNJKgcsn1MF,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,3,4,1,4,1,1,1,2,1,1,1,1,1,1,1,1,5,4,5,5,5,2,5,5,2,2,2,4,3,2,2,3,3,3,1,2,4,6,4,2
R_6A4Lm4FMzq0jBR3,UCOL,Liberal Arts & Sciences,Psychology,1,7,3,5,6,7,1,1,6,7,7,7,7,5,7,6,4,5,5,7,7,5,7,5,7,4,4,1,3,3,4,5,4,5,4,1,2,4,8,3,2
R_af0ixM8nGvt6Wb3,UOXF,Associate of Arts,Arts & Sciences,1,6,5,3,4,2,3,2,4,5,4,5,4,3,4,3,2,7,7,5,6,5,5,5,6,4,4,2,3,4,3,4,4,4,5,3,2,4,7,1,1
R_77Cx6SlRJPdMb9T,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,6,5,3,6,2,1,3,7,7,7,6,7,7,6,4,5,5,7,7,3,5,7,6,3,4,3,4,3,3,3,5,5,3,4,1,7,5,1,1
R_6MuM1D5SLcQ9N1r,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,3,3,3,2,1,1,6,6,6,6,6,6,6,6,6,7,4,4,4,4,4,3,3,3,2,1,5,4,5,4,5,5,5,3,2,6,6,4,1
R_71mEoW9XSFX7VNX,UOXF,Associate of Arts,Arts & Sciences,1,5,5,2,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3w7X982U0IVVKdL,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,6,3,6,3,2,1,2,1,3,4,5,2,4,3,3,7,7,7,7,7,7,7,7,,,,,,,,,,,,,,,,
R_ysjAi4E7AxpTSBX,PUBH,Master of Public Health,Global Environmental Health,2,7,6,6,5,6,6,6,6,6,7,6,6,6,6,7,7,5,5,5,4,4,4,4,3,4,4,4,3,3,3,2,5,5,3,5,2,5,5,4,2
R_2e3GoTBbABqy2Hv,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,3,5,3,2,2,5,3,3,5,5,1,5,3,5,6,6,6,5,5,3,5,6,3,4,1,4,3,3,3,3,3,1,2,1,7,5,1,2
R_0NW3XJs0tjNKDdj,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,5,6,7,5,5,1,6,6,5,6,6,6,6,6,6,5,3,5,3,2,1,5,4,3,3,4,4,4,4,4,4,4,1,1,2,4,4,4,2
R_85JdbR5Fjvgb8tD,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,6,7,7,7,7,1,7,7,7,5,7,6,7,7,7,6,7,7,7,7,7,6,7,5,5,5,5,5,5,5,4,5,4,3,1,4,5,1,2
R_4NKJ65BFNmn3hUF,GAH,Anesthesiology/ Patient M,Anesthesiology/Patient Monitor,2,6,5,6,2,3,1,1,3,4,2,3,2,2,3,2,2,6,5,7,5,6,5,5,6,3,3,2,3,2,3,2,2,2,1,1,2,5,3,4,2
R_2YukcIfuxPEV8im,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,5,6,6,3,2,1,5,6,6,4,5,6,7,5,6,4,6,6,7,5,6,2,7,3,5,2,2,4,3,3,4,5,5,2,2,5,5,4,1
R_1eQpjsVa6OaE45i,UOXF,Associate of Arts,Arts & Sciences,1,7,4,4,6,4,3,1,4,6,5,6,7,4,6,1,1,4,4,4,5,5,5,5,5,3,4,2,4,3,4,2,3,5,4,2,2,1,8,4,2
R_3g6nWx2AckcYWma,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,6,6,5,6,5,6,6,6,6,6,6,6,6,5,6,5,5,6,5,5,,6,7,3,3,4,5,5,4,4,3,3,2,2,2,5,5,1,1
R_d5c4frwVMqRy7fn,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,4,3,3,3,1,1,1,1,4,4,5,3,4,4,1,2,7,7,7,7,7,7,7,7,3,3,5,5,3,1,5,4,4,4,4,2,3,1,4,2
R_2atuLarDWPAIv6B,UOXF,Associate of Arts,Arts & Sciences,1,5,5,6,3,1,2,1,6,5,3,7,4,4,7,5,2,1,3,7,5,5,3,2,3,2,2,2,2,1,1,3,5,5,2,2,2,4,7,4,2
R_eLrN3CtNOQRioMl,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,6,5,5,4,2,2,5,6,6,7,7,7,7,7,5,7,7,7,7,7,5,6,7,4,4,5,5,4,4,5,3,5,1,1,2,5,6,4,2
R_0kpdHVEnOaoRBK5,UOXF,Associate of Arts,Arts & Sciences,1,7,5,4,7,7,3,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,3,3,5,5,5,3,3,3,3,2,6,5,1,2
R_1Rgbc5qgp1w3yjH,UOXF,Associate of Arts,Arts & Sciences,1,5,3,6,4,1,1,1,7,7,7,7,7,5,7,7,7,5,3,5,5,2,2,2,6,3,3,1,3,2,2,2,5,5,2,2,2,3,3,2,2
R_74ywx4SRSgBRZE9,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,6,5,7,5,6,2,5,6,5,4,5,5,6,3,3,4,4,4,5,4,2,5,3,3,4,3,1,2,2,4,2,4,3,2,2,1,8,2,2
R_aX0cQ7bFQ4kNIJ7,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,3,5,5,4,4,1,5,3,2,2,5,2,4,3,4,5,5,5,5,5,5,4,4,4,3,3,4,3,3,3,3,2,1,1,2,4,4,1,2
R_2hGyc89an5y01Fz,PUBH,Master of Public Health,Global Health,2,6,5,7,2,4,3,4,6,6,6,7,6,6,7,7,1,7,5,6,5,4,6,5,4,2,2,3,4,3,3,5,4,5,3,2,2,5,5,4,1
R_8AEEZ6RY6zSxjU1,PUBH,Master of Public Health,Epidemiology,2,7,2,4,3,2,1,1,5,5,4,3,4,2,5,5,3,4,6,6,3,2,2,3,3,1,1,5,3,2,1,2,3,3,1,2,2,4,4,4,2
R_2TnkHfIIR2TZZRX,PUBH,Master of Public Health,Global Epidemiology,2,6,6,6,6,3,1,1,7,6,5,7,6,6,6,4,6,4,6,6,5,3,4,5,5,4,4,4,3,1,1,1,5,5,3,1,2,7,4,4,2
R_9EUbgDACS6Shkqx,PUBH,Master of Science Public Hlth,Epidemiology,2,6,3,3,6,5,1,1,6,1,5,7,7,3,7,7,5,6,6,7,7,4,7,5,7,2,3,1,3,4,3,4,5,5,4,2,2,3,5,4,1
R_4Vmc2XFA3Lh6A4d,PUBH,Master of Public Health,Biostatistics,2,5,5,5,3,4,1,1,5,5,5,5,5,5,5,5,5,6,6,6,5,5,4,5,5,2,2,4,3,2,2,2,4,4,4,2,2,4,7,4,2
R_eyNvoEUnSsE8x0h,PUBH,Master of Science Public Hlth,Envirnmnt Health-Epidemiology,2,6,4,5,6,5,3,3,6,6,6,6,6,6,6,6,6,6,6,6,4,5,5,5,6,4,4,4,3,3,3,3,5,5,2,3,2,5,4,4,1
R_0ChtzegCTAURyId,PUBH,Master of Public Health,Health Policy and Management,2,5,2,2,1,1,1,1,1,6,2,6,1,7,7,1,1,5,5,4,4,3,7,7,7,3,2,5,3,2,1,3,4,5,5,3,2,4,6,4,2
R_3EReEK7UId7irvD,PUBH,Master of Public Health,Global Health,2,5,5,3,1,1,1,2,4,5,6,6,7,5,7,3,3,6,3,6,5,2,1,4,7,1,1,1,3,1,2,1,5,5,4,2,2,5,6,4,1
R_3JbyEgiEnKWzPBb,PUBH,Master of Public Health,Epidemiology,2,3,4,6,6,2,3,4,6,7,7,7,7,2,7,5,2,7,7,7,6,6,3,6,7,5,5,1,2,2,3,3,4,4,4,1,2,6,6,1,2
R_cx256TNwfMccPml,PUBH,Master of Public Health,Epidemiology,2,7,7,7,3,6,1,1,7,7,5,7,7,2,7,5,4,4,5,6,5,4,5,4,7,3,3,3,3,2,1,2,5,5,3,5,2,5,5,4,2
R_eRP9TshR94oneJL,PUBH,Master of Public Health,Epidemiology,2,5,2,3,6,2,1,1,5,6,6,4,4,4,5,6,4,5,5,5,5,5,5,5,5,3,4,3,2,2,2,3,4,3,2,2,2,4,4,4,1
R_OIPRU9CdfXxeMNz,UNUR,Bachelor of Science in Nursing,Nursing,2,7,6,7,5,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_bdAdKNoO8U70nTT,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,5,3,7,6,1,1,5,7,6,7,7,5,7,5,5,5,6,5,6,6,4,3,7,4,4,1,5,3,4,5,4,5,1,3,2,6,6,1,2
R_6tAk4K7uhLEljfL,UOXF,Associate of Arts,Arts & Sciences,1,7,5,3,7,5,5,1,7,7,7,5,7,5,7,6,7,7,5,6,6,6,7,7,7,4,5,3,4,4,5,4,5,4,3,3,2,1,1,4,1
R_0lhGdJDNXGrmUD3,UOXF,Associate of Arts,Arts & Sciences,1,7,5,5,7,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_egHOpqsMat82Kyh,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,3,4,5,4,4,5,4,4,2,4,4,1,2
R_d70XolGTTtrMKbz,UOXF,Associate of Arts,Arts & Sciences,1,6,7,5,7,5,6,4,6,6,7,7,7,4,7,6,6,6,5,6,7,6,6,5,6,4,4,5,4,4,4,4,5,5,4,3,2,7,4,1,2
R_9ukLuDjznk7pxXv,GBUS,Master of Business Admin.,Business Administration,2,3,5,4,3,4,5,3,5,4,5,3,4,5,4,3,5,5,4,3,4,5,4,4,5,2,3,3,3,3,4,3,3,3,3,3,1,5,4,1,1
R_7R4S2XMyHnWj0uF,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,7,3,5,3,2,5,5,5,4,5,4,6,4,4,6,5,3,7,5,5,6,5,5,4,4,5,5,4,4,5,5,5,2,2,2,5,3,6,2
R_aVqLtiBMgK7MKe9,LAW,Doctor of Law,Law,2,7,3,1,7,1,1,1,6,4,4,3,7,7,7,6,4,7,7,7,7,7,7,7,7,5,5,5,5,3,3,4,3,3,3,3,2,4,5,4,1
R_1ewzXqwmetDkRPi,LAW,Doctor of Law,Law,2,7,3,3,2,1,1,1,2,2,2,1,2,1,3,1,1,7,7,7,6,7,7,7,6,5,4,4,4,5,5,4,4,3,3,3,2,4,4,4,1
R_8oJvdVdyFwvYbEF,GAH,Physician Assistant,Physician Assistant,2,7,3,4,7,2,1,1,6,6,6,7,5,5,7,4,4,6,6,7,7,6,3,4,6,5,5,1,4,5,5,3,5,5,2,1,2,4,4,1,2
R_cAMFMDZnXLdgfXv,GBUS,Master of Business Admin.,Business Administration,2,5,3,1,3,4,3,1,4,5,5,7,4,1,7,4,4,3,5,4,4,3,5,5,6,4,4,1,3,3,2,,4,4,1,3,1,4,4,1,2
R_cDgMvJdJgbYgsDj,GAH,Physician Assistant,Physician Assistant,2,5,5,3,2,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R_3dWoxtm4geswxZb,PUBH,Master of Public Health,Environmental Health,2,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,5,6,6,5,4,5,7,5,5,5,4,3,3,3,5,5,5,5,1,1,1,4,2
R_skdLqtvdJcgKhSp,PUBH,Master of Public Health,Behavioral Sciences/Health Ed.,2,7,7,5,3,6,1,2,7,7,7,6,7,6,7,7,7,6,4,4,6,5,7,6,6,4,4,4,4,3,3,3,5,5,3,3,2,5,3,4,2
R_12KisYbWi83A2Vm,PUBH,Master of Public Health,Epidemiology,2,7,7,7,7,5,1,1,7,7,7,7,7,4,7,7,7,4,4,6,4,2,6,6,5,3,3,3,3,2,2,3,3,3,2,2,1,4,4,1,1
R_bdYEvVzk0MrOxQp,PUBH,Master of Science Public Hlth,Envirnmnt Health-Epidemiology,2,7,7,7,4,6,3,3,7,6,6,3,5,7,7,6,6,5,7,6,6,3,2,6,6,2,4,1,4,3,3,3,5,5,5,5,2,1,4,4,2
R_0TcsRmsdHv31czz,PUBH,Master of Public Health,Health Policy and Management,2,7,7,5,6,3,1,1,7,7,7,7,7,4,7,6,5,6,7,3,5,2,4,7,7,4,4,1,1,3,3,5,1,4,2,1,1,3,4,1,1
R_2TZBmJGzXJExEDx,PUBH,Master of Public Health,Epidemiology,2,6,4,6,7,5,3,1,6,7,5,7,6,5,7,6,2,4,6,7,5,4,6,5,7,2,2,3,4,3,3,3,5,5,5,5,2,3,5,4,1
R_8q9T2cHAp9pD17D,PUBH,Master of Public Health,Epidemiology,2,5,6,3,5,2,2,1,6,7,7,4,5,6,7,7,4,6,6,7,5,4,4,6,7,2,4,2,4,2,3,5,5,4,2,2,2,4,4,4,1
R_xbA3u3qdXGTxVF7,UOXF,Associate of Arts,Arts & Sciences,1,7,7,5,6,4,4,4,4,5,5,6,7,6,7,6,5,,,,,,,,,,,,,,,,,,,,,,,,
R_6V9IDj0dYgQ6deJ,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,6,6,4,7,3,1,1,7,7,7,3,7,7,7,7,7,4,1,2,3,2,2,3,3,4,3,2,2,2,1,5,5,5,1,5,2,5,7,4,2
R_a4VCZsm4Qep3ycJ,PUBH,Master of Public Health,Global Health,2,7,5,3,2,1,1,1,5,7,6,7,6,4,6,5,4,4,2,5,3,4,4,4,6,1,1,3,2,3,3,2,3,4,1,1,2,4,4,4,1
R_9mAqyVRNdRQHv3n,PUBH,Master of Public Health,Behavioral Sciences/Health Ed.,2,5,3,6,2,4,2,1,6,7,6,4,5,7,7,4,4,5,4,7,4,4,5,3,6,3,3,2,4,3,3,4,3,4,3,2,2,4,4,4,2
R_ePUNP9gmoNuHGhD,PUBH,Master of Science Public Hlth,Global Epidemiology,2,6,3,5,2,1,2,1,3,6,3,1,5,6,6,4,3,5,1,5,4,3,4,1,1,1,1,1,3,1,1,3,4,5,3,2,2,6,6,1,1
R_br77pSdie9QEaUZ,UOXF,Associate of Arts,Arts & Sciences,1,6,4,3,7,1,1,1,5,5,4,3,6,4,6,6,5,6,4,5,4,4,4,6,6,2,4,1,3,2,3,5,4,4,2,2,2,4,6,4,2
R_0VxnQQVR99bsIhn,UCOL,Liberal Arts & Sciences,Neuroscience & Behav Biology,1,6,3,3,2,5,1,1,4,3,3,5,3,6,4,3,1,4,3,7,5,6,3,2,6,1,2,1,4,4,3,3,4,4,2,1,2,5,7,4,2
R_2sExDdXqhtpqffn,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,5,4,3,5,4,3,4,7,6,6,7,7,5,7,6,7,7,7,7,7,7,7,5,7,5,4,4,3,2,3,2,5,5,5,5,1,1,4,1,1
R_3duzUTOkbEPoc3X,UOXF,Associate of Arts,Arts & Sciences,1,6,6,6,6,6,6,6,7,7,7,7,7,3,6,6,7,4,5,5,6,5,7,7,7,5,5,5,5,3,3,3,5,5,5,5,1,7,7,1,1
R_8prYeiOqqcmLFnT,UOXF,Associate of Arts,Arts & Sciences,1,7,5,6,3,3,6,6,7,7,7,7,7,6,7,7,7,7,5,7,6,5,6,6,7,4,5,2,3,4,4,5,5,5,2,2,2,3,7,4,2
R_8GnCLst0x2rJraR,UNUR,Bachelor of Science in Nursing,Nursing,2,3,4,7,3,7,1,1,7,7,7,4,7,3,7,7,5,7,5,7,7,4,6,6,6,4,4,3,3,3,3,3,3,3,3,3,2,3,3,3,2
R_0BPA5JpFWYJ8Ril,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,5,5,4,4,4,5,5,5,5,2,2,3,4,2
R_85Kzy4JNgin9eId,UCOL,Liberal Arts & Sciences,Undeclared - Arts & Sciences,1,7,5,3,5,1,5,3,5,7,5,7,6,6,7,7,6,7,7,7,7,7,4,7,7,5,5,5,4,5,4,5,5,5,1,1,2,3,4,1,1
R_6X4VEnzK5dGKg9n,PUBH,Master of Public Health,Global Epidemiology,2,5,6,7,3,5,1,1,4,6,6,4,6,5,6,6,2,4,3,5,5,5,3,4,5,2,2,2,2,3,3,2,4,4,2,3,2,4,4,4,2
R_cBhDFifOkEcsmO1,PUBH,Master of Public Health,Epidemiology,2,7,7,1,4,5,1,1,7,7,7,7,7,4,7,5,5,6,6,7,6,4,7,5,7,3,3,2,4,3,3,4,3,4,2,2,1,3,2,1,1
R_1jvw9d9OLkMTWYW,PUBH,Master of Public Health,Epidemiology,2,5,5,3,3,3,1,,5,5,5,6,6,6,6,6,6,5,4,5,4,4,4,3,6,3,3,1,3,2,3,3,5,4,5,3,2,4,3,4,2
R_ddldjQQsLgQY2BT,PUBH,Master of Public Health,Health Policy and Management,2,6,5,5,1,4,1,5,7,7,5,5,6,5,7,7,7,7,7,7,7,7,7,7,7,4,4,,4,5,5,5,5,5,5,5,2,2,1,4,2
R_bloOJNH29wj9NGZ,PUBH,Master of Science Public Hlth,HealthPolicyHealthSerResearch,2,5,4,3,6,3,1,1,6,7,5,4,5,4,7,5,5,7,6,6,7,7,5,6,6,4,3,5,4,3,3,3,4,4,3,3,1,4,4,1,2
R_1RGKPaCdM3LyLvn,PUBH,Master of Public Health,Epidemiology,2,6,4,4,4,4,2,2,3,6,6,3,4,4,4,3,4,5,4,6,4,5,4,5,5,4,4,2,3,3,3,4,4,4,4,3,2,4,7,1,2
R_ehS0cawMHNYX2It,PUBH,Master of Public Health,Global Health,2,5,5,6,7,2,1,1,4,5,4,6,5,5,7,6,3,4,6,7,6,4,6,4,6,2,4,1,3,2,3,1,5,5,1,1,2,3,4,4,2
R_9SwtTnSok5uE1ud,UOXF,Associate of Arts,Arts & Sciences,1,5,5,5,5,5,3,1,6,6,6,6,6,5,6,5,6,7,6,7,6,7,6,6,7,4,4,2,3,5,5,5,2,4,4,2,2,4,5,1,1
R_8q79g9LKde4Ynl3,UCOL,Liberal Arts & Sciences,Italian Studies,1,7,7,7,7,5,4,1,6,7,4,7,7,7,7,5,3,7,7,7,5,7,4,4,5,4,4,3,3,3,4,3,4,4,4,2,2,4,5,4,2
R_868acE90CtdNAUd,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,6,6,5,3,2,1,6,7,6,2,5,6,7,6,5,4,5,5,6,3,5,3,4,3,5,2,3,3,4,2,5,5,3,3,2,4,5,4,1
R_1d61yglRmU7CAp2,GSAS,Master of Development Practice,Master of Development Practice,2,7,7,5,7,5,7,7,7,7,7,7,7,5,7,6,5,7,7,7,7,7,4,7,7,5,5,5,5,4,4,4,5,5,5,2,1,4,5,2,2
R_6RkFf9kpJIUws8R,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,7,5,4,2,3,1,1,5,6,5,2,6,3,7,5,5,6,7,3,5,2,5,6,5,4,4,2,4,1,1,1,5,4,3,3,2,2,2,4,2
R_39PB1q5IR3Q64q9,GSAS,Doctor of Philosophy,Chemistry,2,7,6,5,6,6,2,1,7,7,7,7,,3,7,7,7,6,7,7,7,7,7,7,6,5,4,3,5,3,3,2,5,5,5,2,2,1,1,4,2
R_cvhzQ8vDBSjYShf,GSAS,Doctor of Philosophy,Chemistry,2,3,3,4,3,3,1,1,1,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
R_4UBIDnz3mhonn9z,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,5,6,6,5,2,1,7,6,5,5,7,4,7,6,6,6,6,7,6,5,5,6,6,4,4,4,3,2,2,1,5,5,5,3,2,1,1,4,2
R_9tuSM4TYl4fGHu5,GSAS,Master of Development Practice,Master of Development Practice,2,6,6,6,3,2,1,1,5,7,6,2,5,4,6,5,2,5,6,4,5,4,2,3,6,4,3,4,3,5,4,4,5,5,5,2,2,1,2,2,1
R_0NEC3qTHb1qLNKB,GSAS,Master of Arts,Film and Media Studies,2,6,3,5,7,5,1,1,3,3,3,6,5,3,7,7,2,5,6,5,4,6,5,5,3,4,3,5,5,3,4,2,5,4,3,2,2,5,4,2,1
R_6gSzu2VfrcqcDrL,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,5,5,7,2,3,1,5,6,5,6,5,6,7,6,5,7,6,7,5,5,5,6,4,3,4,2,3,4,4,2,4,4,2,1,2,4,3,1,2
R_39vcBlOo8FMnaBf,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,7,7,7,5,6,1,1,7,7,6,7,7,7,7,5,6,4,7,2,4,3,4,5,5,2,2,1,3,1,1,1,5,5,5,5,2,4,4,4,2
R_didzQF79IHKZhoF,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,4,5,6,6,5,1,1,7,6,7,5,7,4,7,7,7,5,5,5,5,5,5,4,5,2,2,2,3,2,2,3,4,4,4,2,2,3,5,4,2
R_DtWKgtXTD80tvyN,GSAS,Doctor of Philosophy,Political Science,2,5,4,5,3,1,1,1,5,5,4,5,5,4,5,5,5,4,4,5,5,4,4,5,5,4,4,1,4,3,2,4,4,4,2,2,2,5,7,4,2
R_55e8FKbAP7H18DX,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,5,5,3,3,4,2,7,5,6,5,7,4,6,6,5,6,6,6,6,5,6,6,7,4,4,3,5,3,4,3,3,4,4,3,2,1,1,1,2
R_a9RtGWWK7zz3Xox,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,3,3,5,4,5,1,5,5,4,5,5,4,6,5,2,6,7,7,7,5,4,5,6,4,4,4,5,3,2,2,5,5,3,2,2,4,5,4,1
R_0HASs7nO4MhL96B,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,3,3,3,5,6,2,2,4,6,6,5,5,5,7,5,5,7,7,7,7,6,7,7,7,4,3,4,3,3,4,4,4,4,2,2,1,4,5,1,2
R_2P0fjyVVltB8BeH,GSAS,Doctor of Philosophy,Biostatistics,2,3,3,3,3,5,1,1,6,7,7,6,6,3,4,1,6,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,1,4,4,1,1
R_3IO1Hta4VL5VYLr,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,7,3,7,5,1,1,7,7,6,2,7,1,7,7,7,7,7,4,4,7,7,7,7,5,5,2,3,5,2,5,5,5,1,1,2,3,3,4,2
R_5zESpCvq8klMMpT,GSAS,Doctor of Philosophy,Philosophy,2,6,4,7,7,7,1,1,7,7,7,5,7,5,7,7,7,7,6,7,7,6,7,7,7,2,2,1,4,3,4,5,5,5,3,3,2,4,5,4,1
R_b87NQFcHLP764h7,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,6,5,5,6,3,1,1,4,4,5,5,5,3,5,4,4,4,7,7,6,3,2,4,7,4,4,4,3,3,3,4,3,4,3,3,2,3,2,3,2
R_8HN1hyXP2pr5GWV,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,7,5,5,3,7,4,2,7,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,3,4,4,4,3,3,3,3,5,5,5,2,4,1,4,2
R_1QFpaeaI1kJ3K1L,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,5,3,6,6,3,1,1,6,6,6,3,7,6,6,6,5,4,7,7,6,6,7,5,6,4,4,1,3,3,3,3,3,3,3,1,2,4,4,4,2
R_3ffPvDj92rfNq10,GSAS,Doctor of Philosophy,Biological and Biomedical Sci.,2,7,7,7,7,5,3,1,7,7,7,4,7,5,7,7,7,5,5,6,6,4,5,4,4,3,3,1,4,2,2,3,5,5,5,5,2,7,7,4,2
